94Rb	93	926394.818	2.17
94Sr	93	915355.643	1.78
94Y	93	911592.063	6.84
94Zr	93	906312.524	0.17
94Nb	93	907278.992	1.6
94Mo	93	905083.592	0.15
94Tc	93	909652.325	4.37
94Ru	93	911342.863	3.37
94Rh	93	921730.453	3.62
94Pd	93	929036.292	4.6
94Ag	93	943736	429
94Cd	93	956908	537
95Se	94	967300	537
95Br	94	953010	320
95Kr	94	939710.923	20
95Rb	94	929262.568	21.73
95Sr	94	919355.84	6.23
95Y	94	912818.711	7.27
95Zr	94	908040.267	0.93
95Nb	94	906831.115	0.54
95Mo	94	905837.442	0.13
95Tc	94	907652.287	5.45
95Ru	94	910404.42	10.2
95Rh	94	915897.895	4.17
95Pd	94	924888.512	3.25
95Ag	94	936020	320
95Cd	94	949940	430
96Br	95	959030	320
96Kr	95	943016.618	22
96Rb	95	934133.393	3.59
96Sr	95	921712.692	9.09
96Y	95	915902.953	6.53
96Zr	95	908277.621	0.12
96Nb	95	908101.591	0.15
96Mo	95	904674.774	0.12
96Tc	95	907866.681	5.52
96Ru	95	907588.914	0.18
96Rh	95	914451.71	10.73
96Pd	95	918213.744	4.5
96Ag	95	930743.906	96.7
96Cd	95	940340	430
96In	95	959323	537
97Br	96	963440	430
97Kr	96	949088.784	140
97Rb	96	937177.118	2.05
97Sr	96	926374.776	3.63
97Y	96	918280.286	7.21
97Zr	96	910957.386	0.44
97Nb	96	908098.414	4.56
97Mo	96	906016.903	0.17
97Tc	96	906360.723	4.42
97Ru	96	907545.779	2.96
97Rh	96	911327.876	38.07
97Pd	96	916471.987	5.2
97Ag	96	923965.326	118.2
97Cd	96	935100	320
97In	96	949340	430
98Br	97	969672	429
98Kr	320		
98Rb	97	941632.317	17.26
98Sr	97	928691.86	3.46
98Y	97	922388.36	8.51
98Zr	97	912735.124	9.07
98Nb	97	910332.65	5.36
98Mo	97	905403.608	0.18
98Tc	97	907211.205	3.62
98Ru	97	905286.713	6.93
98Rh	97	910707.74	12.78
98Pd	97	912698.337	5.09
98Ag	97	921559.972	35.32
98Cd	97	927389.317	55.6
98In	97	942140	320
99Kr	98	958390	430
99Rb	98	945119.192	4.32
99Sr	98	932880.511	5.08
99Y	98	924154.288	7.11
99Zr	98	916670.835	11.27
99Nb	98	911609.371	12.88
99Mo	98	907707.298	0.24
99Tc	98	906249.678	0.97
99Ru	98	905930.278	0.36
99Rh	98	908124.69	7.18
99Pd	98	911773.29	5.34
99Ag	98	917645.768	6.72
99Cd	98	924925.847	1.7
99In	98	934110	320
99Sn	98	948530	540
100Kr	99	962370	430
100Rb	99	950351.731	21
100Sr	99	935779.615	7.68
100Y	99	927721.063	12
100Zr	99	918005.444	8.74
100Nb	99	914333.963	8.57
100Mo	99	907467.976	0.32
100Tc	99	907652.711	1.45
100Ru	99	904210.452	0.36
100Rh	99	908114.141	19.45
100Pd	99	908520.315	18.93
100Ag	99	916115.445	5.36
100Cd	99	920348.82	1.79
100In	99	930957.18	195.94
100Sn	99	938504.196	323.69
101Kr	100	968730	540
101Rb	100	954004	215
101Sr	100	940606.266	9.1
101Y	100	930154.138	7.61
101Zr	100	921453.11	8.95
101Nb	100	915306.496	4.02
101Mo	100	910337.641	0.33
101Tc	100	907305.26	25.76
101Ru	100	905573.075	0.44
101Rh	100	906158.905	6.27
101Pd	100	908284.828	4.92
101Ag	100	912683.953	5.19
101Cd	100	918586.211	1.6
101In	100	926340	210
101Sn	100	935259.244	322.06
102Rb	101	959520	320
102Sr	101	944004.68	72
102Y	101	934327.889	4.37
102Zr	101	923147.431	9.41
102Nb	101	918083.697	2.73
102Mo	101	910288.138	8.92
102Tc	101	909207.275	9.84
102Ru	101	904340.3	0.44
102Rh	101	906834.27	6.88
102Pd	101	905632.058	0.59
102Ag	101	911704.54	8.77
102Cd	101	914481.799	1.78
102In	101	924105.916	4.9
102Sn	101	930289.53	107.46
103Rb	102	963920	430
103Sr	102	949090	210
103Y	102	937243.208	12.02
103Zr	102	927197.24	9.91
103Nb	102	919453.403	4.22
103Mo	102	913085.14	9.91
103Tc	102	909174.008	10.53
103Ru	102	906314.833	0.47
103Rh	102	905494.068	2.47
103Pd	102	906110.84	1.01
103Ag	102	908960.56	4.4
103Cd	102	913416.923	1.94
103In	102	919878.613	10.33
103Sn	102	928101.962	75.85
103Sb	102	939690	320
104Sr	103	952650	320
104Y	103	941960	430
104Zr	103	929442.315	10.01
104Nb	103	922899.115	2.93
104Mo	103	913740.756	9.57
104Tc	103	911428.905	26.71
104Ru	103	905425.36	2.68
104Rh	103	906645.295	2.47
104Pd	103	904030.401	1.43
104Ag	103	908623.725	4.52
104Cd	103	909856.23	1.79
104In	103	918214.54	6.2
104Sn	103	923105.197	6.16
104Sb	103	936474.502	131.44
105Sr	104	958550	540
105Y	104	944959	1435
105Zr	104	934014.89	13
105Nb	104	924942.564	4.32
105Mo	104	916975.159	9.73
105Tc	104	911657.952	37.85
105Ru	104	907745.525	2.68
105Rh	104	905687.806	2.68
105Pd	104	905079.487	1.22
105Ag	104	906525.607	4.87
105Cd	104	909463.895	1.49
105In	104	914502.324	11
105Sn	104	921268.423	4.26
105Sb	104	931276.549	23.43
105Te	104	943304.508	322.08
106Sr	105	962651	644
106Y	105	950560	540
106Zr	105	937144	465
106Nb	105	928927.768	4.42
106Mo	105	918266.218	9.81
106Tc	105	914356.697	13.15
106Ru	105	907328.203	5.78
106Rh	105	907285.901	5.78
106Pd	105	903480.293	1.18
106Ag	105	906663.507	3.23
106Cd	105	906459.797	1.18
106In	105	913463.603	13.12
106Sn	105	916957.396	5.46
106Sb	105	928637.982	8
106Te	105	937498.526	107.93
107Sr	106	968975	751
107Y	106	954520	540
107Zr	106	941621	1205
107Nb	106	931589.672	8.61
107Mo	106	922112.692	9.91
107Tc	106	915458.485	9.31
107Ru	106	909969.885	9.31
107Rh	106	906747.974	12.93
107Pd	106	905128.064	1.28
107Ag	106	905091.531	2.55
107Cd	106	906612.108	1.78
107In	106	910290.071	11.94
107Sn	106	915713.651	5.7
107Sb	106	924150.624	4.45
107Te	106	935008.356	76.03
107I	106	946935	322
108Y	107	959960	640
108Zr	107	944870	430
108Nb	107	936074.988	8.84
108Mo	107	924040.367	9.91
108Tc	107	918493.541	9.41
108Ru	107	910185.841	9.31
108Rh	107	908714.688	15.02
108Pd	107	903891.805	1.18
108Ag	107	905950.266	2.56
108Cd	107	904183.587	1.2
108In	107	909693.655	9.27
108Sn	107	911894.292	5.77
108Sb	107	922226.734	5.9
108Te	107	929380.471	5.8
108I	107	943478.321	141.98
109Y	108	964358	751
109Zr	108	950410	540
109Nb	108	939141	277.5
109Mo	108	928431.106	12.01
109Tc	108	920254.156	10.38
109Ru	108	913323.756	9.61
109Rh	108	908749.326	4.33
109Pd	108	905950.574	1.19
109Ag	108	904755.773	1.38
109Cd	108	904986.698	1.64
109In	108	907149.685	4.26
109Sn	108	911292.843	8.53
109Sb	108	918141.204	5.65
109Te	108	927304.534	4.7
109I	108	938086.025	7.22
109Xe	108	950434.948	322.17
110Zr	109	953960	640
110Nb	109	943843	900
110Mo	109	930710.68	26
110Tc	109	923741.312	10.19
110Ru	109	914038.548	9.58
110Rh	109	911079.742	19.11
110Pd	109	905172.868	0.65
110Ag	109	906110.719	1.38
110Cd	109	903007.46	0.4
110In	109	907170.665	12.4
110Sn	109	907844.835	14.79
110Sb	109	916854.286	6.4
110Te	109	922458.104	7.05
110I	109	935089.033	54.27
110Xe	109	944258.765	108.41
111Zr	110	959678	751
111Nb	110	947530	320
111Mo	110	935652.016	13.5
111Tc	110	925899.016	11.35
111Ru	110	917567.616	10.39
111Rh	110	911642.531	7.35
111Pd	110	907690.347	0.78
111Ag	110	905296.816	1.56
111Cd	110	904183.766	0.38
111In	110	905107.233	3.67
111Sn	110	907741.126	5.72
111Sb	110	913218.189	9.5
111Te	110	921000.589	6.9
111I	110	930269.239	5.1
111Xe	110	941603.989	93.07
111Cs	110	954030	210
112Zr	111	963703	751
112Nb	111	952470	320
112Mo	111	938310	210
112Tc	111	929941.644	5.92
112Ru	111	918806.972	10.3
112Rh	111	914404.705	47.32
112Pd	111	907329.986	7.02
112Ag	111	907048.55	2.6
112Cd	111	902763.883	0.26
112In	111	905538.704	4.56
112Sn	111	904824.877	0.31
112Sb	111	912399.903	19.14
112Te	111	916727.85	9
112I	111	928004.55	11
112Xe	111	935559.071	8.89
112Cs	111	950305.341	93.17
113Nb	112	956510	430
113Mo	112	943650	322
113Tc	112	932569.033	3.6
113Ru	112	922846.396	39.58
113Rh	112	915439.567	7.65
113Pd	112	910261.267	7.45
113Ag	112	906572.858	17.86
113Cd	112	904408.097	0.26
113In	112	904060.448	0.2
113Sn	112	905175.845	1.69
113Sb	112	909374.652	18.45
113Te	112	915891	30
113I	112	923650.064	8.6
113Xe	112	933221.666	7.34
113Cs	112	944428.488	9.2
113Ba	112	957290	320
114Nb	113	962010	540
114Mo	113	946530	320
114Tc	113	937090	465
114Ru	113	924613.78	3.81
114Rh	113	918721.296	76.82
114Pd	113	910368.78	7.45
114Ag	113	908823.031	4.9
114Cd	113	903364.99	0.29
114In	113	904916.402	0.32
114Sn	113	902780.132	0.03
114Sb	113	909289.191	23.44
114Te	113	912089	30
114I	113	921850	160
114Xe	113	927980.331	12
114Cs	113	941296.175	76.33
114Ba	113	950718.495	110.22
115Nb	114	966340	540
115Mo	114	951960	430
115Tc	114	939538	847.5
115Ru	114	928942.393	95
115Rh	114	920310.993	7.85
115Pd	114	913658.718	14.54
115Ag	114	908767.363	19.61
115Cd	114	905437.417	0.69
115In	114	903878.773	0.01
115Sn	114	903344.697	0.01
115Sb	114	906598	17.2
115Te	114	911902	30
115I	114	918048	31
115Xe	114	926293.945	13
115Cs	114	935910	110
115Ba	114	947375	215
116Mo	115	955448	537
116Tc	115	944760	320
116Ru	115	931219.193	4
116Rh	115	924061.645	79.26
116Pd	115	914297.21	7.65
116Ag	115	911386.812	3.5
116Cd	115	904763.23	0.17
116In	115	905259.992	0.23
116Sn	115	901742.824	0.1
116Sb	115	906792.583	5.53
116Te	115	908460	30
116I	115	916808.658	103.69
116Xe	115	921581.112	14
116Cs	115	933395	108
116Ba	115	941406	215
116La	115	956365	335
117Mo	116	961170	537
117Tc	116	948060	430
117Ru	116	936135	465
117Rh	116	926035.623	9.54
117Pd	116	917954.944	7.78
117Ag	116	911773.974	14.57
117Cd	116	907226.038	1.08
117In	116	904515.712	5.23
117Sn	116	902954.017	0.51
117Sb	116	904841.535	9.05
117Te	116	908646.313	14.44
117I	116	913648.314	28.12
117Xe	116	920358.76	11.14
117Cs	116	928616.726	67
117Ba	116	938316.561	268.75
117La	116	950111	215
118Mo	117	964970	537
118Tc	117	952990	430
118Ru	117	938529	215
118Rh	117	930340.443	26.01
118Pd	117	919066.847	2.67
118Ag	117	914595.487	2.7
118Cd	117	906921.955	21.47
118In	117	906356.659	8.32
118Sn	117	901606.609	0.53
118Sb	117	905532.174	3.23
118Te	117	905853.839	19.84
118I	117	913074	21.21
118Xe	117	916178.68	11.14
118Cs	117	926559.519	13.69
118Ba	117	933060	210
118La	117	946795	322
119Tc	118	956660	540
119Ru	118	943570	320
119Rh	118	932556.952	10
119Pd	118	923340.459	8.85
119Ag	118	915570.293	15.78
119Cd	118	909846.903	40.46
119In	118	905850.944	7.84
119Sn	118	903311.216	0.77
119Sb	118	903945.512	8.26
119Te	118	906407.148	8.54
119I	118	910074	30
119Xe	118	915410.713	11.14
119Cs	118	922377.33	14.96
119Ba	118	930659.686	214.99
119La	118	941181	322
119Ce	118	952828	537
120Tc	119	961870	540
120Ru	119	946310	430
120Rh	119	936860	210
120Pd	119	924551.258	2.45
120Ag	119	918784.767	4.8
120Cd	119	909868.067	4
120In	119	907966.805	42.95
120Sn	119	902201.873	0.96
120Sb	119	905079.624	7.72
120Te	119	904059.514	3.31
120I	119	910087.465	16.44
120Xe	119	911784.27	12.68
120Cs	119	920677.279	10.7
120Ba	119	926045	322.24
120La	119	938196	322
120Ce	119	946752	537
121Tc	120	965883	537
121Ru	120	951640	430
121Rh	120	939613	665
121Pd	120	928950.343	3.6
121Ag	120	920125.282	13
121Cd	120	912963.663	2.08
121In	120	907851.286	29.43
121Sn	120	904242.792	1.02
121Sb	120	903810.093	2.77
121Te	120	904942.488	27.75
121I	120	907405.255	5.74
121Xe	120	911453.014	10.99
121Cs	120	917227.238	15.34
121Ba	120	924052.289	152.33
121La	120	933236	322
121Ce	120	943435	430
121Pr	120	955532	537
122Ru	121	954750	537
122Rh	121	944090	322
122Pd	121	930631.694	21
122Ag	121	923664.448	41
122Cd	121	913459.052	2.46
122In	121	910280.966	53.73
122Sn	121	903444.001	2.57
122Sb	121	905168.074	2.76
122Te	121	903043.434	1.61
122I	121	907588.82	5.6
122Xe	121	908367.658	11.92
122Cs	121	916108.145	36.16
122Ba	121	919904	30
122La	121	930710	320
122Ce	121	937870	430
122Pr	121	951927	537
123Ru	122	960193	537
123Rh	122	947010	429
123Pd	122	935126	847.5
123Ag	122	925337.062	33
123Cd	122	916892.453	2.89
123In	122	910433.826	21.28
123Sn	122	905725.446	2.59
123Sb	122	904214.016	1.61
123Te	122	904269.747	1.61
123I	122	905588.52	4.01
123Xe	122	908481.75	10.23
123Cs	122	912996.062	13
123Ba	122	918781.062	13
123La	122	926300	210
123Ce	122	935280	320
123Pr	122	946076	429
124Ru	123	963542	644
124Rh	123	951809	429
124Pd	123	937316	320
124Ag	123	928931.229	270
124Cd	123	917657.363	3.21
124In	123	913182.263	32.82
124Sn	123	905276.692	1.08
124Sb	123	905935.789	1.61
124Te	123	902817.064	1.61
124I	123	906209.021	2.56
124Xe	123	905891.588	1.92
124Cs	123	912257.798	8.91
124Ba	123	915093.629	13.41
124La	123	924574.275	60.83
124Ce	123	930310	320
124Pr	123	942940	430
124Nd	123	952200	540
125Rh	124	954911	537
125Pd	124	941900	429
125Ag	124	930735	465
125Cd	124	921257.577	3.09
125In	124	913604.591	29.01
125Sn	124	907786.442	1.1
125Sb	124	905252.987	2.79
125Te	124	904429.9	1.61
125I	124	904629.333	1.61
125Xe	124	906394.05	1.97
125Cs	124	909727.867	8.31
125Ba	124	914471.843	11.8
125La	124	920815.932	27.9
125Ce	124	928440	210
125Pr	124	937799	322
125Nd	124	948900	430
126Rh	125	959957	537
126Pd	125	944326	429
126Ag	125	934857	215
126Cd	125	922429.127	2.65
126In	125	916507.344	28.9
126Sn	125	907658.836	11.21
126Sb	125	907253.036	34.1
126Te	125	903310.866	1.61
126I	125	905623.313	4.08
126Xe	125	904296.794	3.75
126Cs	125	909445.655	11.16
126Ba	125	911250.204	13.41
126La	125	919512.667	97.16
126Ce	125	923971	30
126Pr	125	935240	210
126Nd	125	943110	320
126Pm	125	957756	537
127Rh	126	963467	644
127Pd	126	949350	537
127Ag	126	937262	215
127Cd	126	926196.624	13
127In	126	917448.546	22.71
127Sn	126	910390.401	10.79
127Sb	126	906924.277	5.5
127Te	126	905225.714	1.62
127I	126	904471.838	3.91
127Xe	126	905182.899	4.41
127Cs	126	907417.381	5.98
127Ba	126	911091.275	12.19
127La	126	916375.084	27.91
127Ce	126	922727	31
127Pr	126	930710	210
127Nd	126	940380	320
127Pm	126	951920	430
128Pd	127	952238	537
128Ag	127	941363	322
128Cd	127	927812.857	7.77
128In	127	920401.053	164.76
128Sn	127	910507.197	18.95
128Sb	127	909145.645	20.52
128Te	127	904461.311	0.92
128I	127	905808.6	3.91
128Xe	127	903530.996	1.13
128Cs	127	907748.648	5.84
128Ba	127	908342.408	5.57
128La	127	915592.123	58.45
128Ce	127	918911	30
128Pr	127	928791	32
128Nd	127	935250	210
128Pm	127	948700	320
128Sm	127	958486	537
129Pd	128	959624	644
129Ag	128	944197	429
129Cd	128	932304.399	18
129In	128	921805.486	2.89
129Sn	128	913482.102	18.54
129Sb	128	909146.696	22.79
129Te	128	906596.492	0.93
129I	128	904983.687	3.4
129Xe	128	904780.8589	0
129Cs	128	906065.69	4.88
129Ba	128	908680.896	11.35
129La	128	912694.475	22.92
129Ce	128	918102	30
129Pr	128	925095	32
129Nd	128	933102	217
129Pm	128	943230	320
129Sm	128	954911	537
130Ag	129	950942	537
130Cd	129	934387.566	24
130In	129	924977.288	40.84
130Sn	129	913974.533	2.01
130Sb	129	911662.688	15.25
130Te	129	906222.747	0.01
130I	129	906670.211	3.4
130Xe	129	903509.349	0.01
130Cs	129	906709.283	8.97
130Ba	129	906320.874	2.74
130La	129	912369.413	27.85
130Ce	129	914736	30
130Pr	129	923590	69
130Nd	129	928506	30
130Pm	129	940530	210
130Sm	129	949000	430
130Eu	129	963840	537
131Ag	130	956650	537
131Cd	130	940720	110
131In	130	926972.122	2.9
131Sn	130	917053.066	3.88
131Sb	130	911989.341	2.23
131Te	130	908522.211	0.06
131I	130	906126.384	0.64
131Xe	130	905084.136	0
131Cs	130	905464.999	5.34
131Ba	130	906941.181	2.75
131La	130	910070	30
131Ce	130	914429.465	35.21
131Pr	130	920234.96	50.45
131Nd	130	927248.02	29.54
131Pm	130	935952	215
131Sm	130	946180	430
131Eu	130	957842	430
132Ag	131	963725	537
132Cd	131	946040	210
132In	131	932998.449	64.44
132Sn	131	917823.902	2.12
132Sb	131	914508.015	2.64
132Te	131	908546.716	3.74
132I	131	907993.514	4.36
132Xe	131	904155.087	0
132Cs	131	906437.743	1.11
132Ba	131	905061.098	1.13
132La	131	910118.959	39.03
132Ce	131	911463.846	21.94
132Pr	131	919240	31
132Nd	131	923321.237	25.98
132Pm	131	933840	160
132Sm	131	940870	320
132Eu	131	954696	429
133Cd	132	952850	320
133In	132	938310	210
133Sn	132	923913.756	2.04
133Sb	132	915272.13	3.35
133Te	132	910963.332	2.21
133I	132	907827.361	6.9
133Xe	132	905910.75	2.57
133Cs	132	905451.961	0
133Ba	132	906007.325	1.06
133La	132	908218	30
133Ce	132	911520.402	17.55
133Pr	132	916330.561	13.41
133Nd	132	922348	50
133Pm	132	929782	54
133Sm	132	938560	320
133Eu	132	949290	320
133Gd	132	961503	537
134Cd	133	958218	429
134In	133	944540	320
134Sn	133	928680.433	3.4
134Sb	133	920535.675	1.83
134Te	133	911396.379	2.94
134I	133	909775.663	5.21
134Xe	133	905393.033	0.01
134Cs	133	906718.503	0.01
134Ba	133	904508.399	0.32
134La	133	908514.011	21.39
134Ce	133	908928.142	21.88
134Pr	133	915696.729	21.81
134Nd	133	918790.21	12.68
134Pm	133	928353	62
134Sm	133	934110	210
134Eu	133	946400	320
134Gd	133	955660	430
135In	134	950050	430
135Sn	134	934908.605	3.3
135Sb	134	925184.357	2.83
135Te	134	916554.718	1.84
135I	134	910059.382	2.21
135Xe	134	907231.661	3.99
135Cs	134	905977.234	1.06
135Ba	134	905688.606	0.32
135La	134	906984.568	10.12
135Ce	134	909160.799	11.02
135Pr	134	913111.774	12.68
135Nd	134	918181.32	20.53
135Pm	134	924796	81
135Sm	134	932520	166
135Eu	134	941870	210
135Gd	134	952345	429
135Tb	134	964760	430
136In	135	956511	429
136Sn	135	939990	320
136Sb	135	930749.011	6.25
136Te	135	920101.182	2.44
136I	135	914604.695	15.23
136Xe	135	907214.476	0
136Cs	135	907311.59	2.02
136Ba	135	904575.959	0.32
136La	135	907634.962	57.08
136Ce	135	907129.438	0.43
136Pr	135	912677.532	12.29
136Nd	135	914976.064	12.68
136Pm	135	923595.949	74.15
136Sm	135	928275.555	13.41
136Eu	135	939620	210
136Gd	135	947300	320
136Tb	135	961213	537
137In	136	962383	537
137Sn	136	946550	430
137Sb	136	935522.522	56
137Te	136	925599.357	2.25
137I	136	918028.18	9
137Xe	136	911557.773	0.11
137Cs	136	907089.464	0.38
137Ba	136	905827.375	0.33
137La	136	906450.618	1.78
137Ce	136	907762.596	0.46
137Pr	136	910679.304	8.73
137Nd	136	914562.448	12.6
137Pm	136	920479.522	14
137Sm	136	926970.517	45.51
137Eu	136	935430.722	4.7
137Gd	136	945020	320
137Tb	136	956020	430
138Sn	137	951840	540
138Sb	137	941792	1142.5
138Te	137	929472.454	4.06
138I	137	922726.394	6.4
138Xe	137	914146.271	3.01
138Cs	137	911017.207	9.83
138Ba	137	905247.229	0.33
138La	137	907117.834	3.42
138Ce	137	905988.743	5.29
138Pr	137	910752.059	11.96
138Nd	137	911949.717	12.45
138Pm	137	919548.077	29.77
138Sm	137	923243.99	12.68
138Eu	137	933709	30
138Gd	137	940096	210
138Tb	137	953120	320
138Dy	137	962500	540
139Sn	138	958733	537
139Sb	138	946550	430
139Te	138	935367.193	3.8
139I	138	926493.403	4.3
139Xe	138	918792.203	2.3
139Cs	138	913363.992	3.37
139Ba	138	908841.334	0.34
139La	138	906358.804	2.15
139Ce	138	906657.625	7.76
139Pr	138	908943.27	8.38
139Nd	138	911954.407	29.63
139Pm	138	916799.806	14.59
139Sm	138	922296.634	11.68
139Eu	138	929792.31	14.11
139Gd	138	938130	210
139Tb	138	948330	320
139Dy	138	959590	540
140Sb	139	952830	640
140Te	139	939262.917	67
140I	139	931715.917	13
140Xe	139	921645.817	2.5
140Cs	139	917283.305	8.8
140Ba	139	910606.666	8.51
140La	139	909483.184	2.15
140Ce	139	905446.424	1.71
140Pr	139	909083.592	6.66
140Nd	139	909544.332	3.7
140Pm	139	916034.122	26.02
140Sm	139	918994.717	13.41
140Eu	139	928087.637	55.32
140Gd	139	933674	30
140Tb	139	945805.049	859.35
140Dy	139	954020	430
140Ho	139	968589	540
141Sb	140	958014	537
141Te	140	945800	430
141I	140	935666.084	17
141Xe	140	926787.184	3.1
141Cs	140	920045.086	9.87
141Ba	140	914403.5	5.71
141La	140	910969.222	4.52
141Ce	140	908283.987	1.71
141Pr	140	907658.403	1.78
141Nd	140	909615.488	3.5
141Pm	140	913555.084	15
141Sm	140	918481.591	9.16
141Eu	140	924931.745	13.56
141Gd	140	932126	21.21
141Tb	140	941448	113
141Dy	140	951280	320
141Ho	140	963108	430
142Te	141	950220	540
142I	141	941202	402
142Xe	141	929973.098	2.9
142Cs	141	924299.512	7.58
142Ba	141	916432.888	6.35
142La	141	914090.454	6.77
142Ce	141	909249.884	2.69
142Pr	141	910050.44	1.78
142Nd	141	907728.895	1.46
142Pm	141	912890.428	25.33
142Sm	141	915204.532	3.3
142Eu	141	923441.836	32.37
142Gd	141	928116	30
142Tb	141	939280.859	752.07
142Dy	141	946194	782
142Ho	141	960010	430
142Er	141	969909	537
143Te	142	956760	540
143I	142	945646	215
143Xe	142	935369.553	5
143Cs	142	927347.348	8.13
143Ba	142	920625.15	7.25
143La	142	916079.422	7.86
143Ce	142	912391.63	2.69
143Pr	142	910822.564	2.03
143Nd	142	909819.887	1.46
143Pm	142	910938.073	3.21
143Sm	142	914634.821	3.01
143Eu	142	920298.681	11.79
143Gd	142	926750.682	215.03
143Tb	142	935137.335	55
143Dy	142	943994.335	14
143Ho	142	954860	320
143Er	142	966441	429
144I	143	951390	430
144Xe	143	938945.079	5.7
144Cs	143	932075.404	21.61
144Ba	143	922954.821	7.66
144La	143	919645.589	13.88
144Ce	143	913652.83	3.09
144Pr	143	913310.75	2.96
144Nd	143	910092.865	1.46
144Pm	143	912596.224	3.18
144Sm	143	912006.373	1.66
144Eu	143	918819.517	11.58
144Gd	143	922963	30
144Tb	143	933045	30
144Dy	143	939269.514	7.7
144Ho	143	952109.714	9.1
144Er	143	960700	210
144Tm	143	976104	429
145I	144	956050	540
145Xe	144	944719.634	12
145Cs	144	935528.93	9.73
145Ba	144	927518.4	9.1
145La	144	921808.066	13.17
145Ce	144	917265.144	36.39
145Pr	144	914518.033	7.69
145Nd	144	912579.199	1.48
145Pm	144	912755.773	3.06
145Sm	144	913417.244	1.69
145Eu	144	916272.668	3.33
145Gd	144	921710.37	21.15
145Tb	144	928729.105	117.2
145Dy	144	937473.994	7
145Ho	144	947267.394	8
145Er	144	957874	215
145Tm	144	970389	210
146Xe	145	948518.248	26
146Cs	145	940621.87	3.1
146Ba	145	930276.431	22.39
146La	145	925871.468	36.08
146Ce	145	918802.065	17.5
146Pr	145	917679.549	37.37
146Nd	145	913122.503	1.48
146Pm	145	914702.286	4.62
146Sm	145	913046.881	3.31
146Eu	145	917210.909	6.46
146Gd	145	918318.548	4.4
146Tb	145	927252.768	48.16
146Dy	145	932844.529	7.18
146Ho	145	944993.506	7.07
146Er	145	952418.359	7.19
146Tm	145	966661	215
147Xe	146	954525	215
147Cs	146	944261.515	9
147Ba	146	935303.9	21.2
147La	146	928417.8	11.5
147Ce	146	922689.903	9.21
147Pr	146	919007.458	17.02
147Nd	146	916106.01	1.49
147Pm	146	915144.638	1.5
147Sm	146	914904.064	1.47
147Eu	146	916752.276	2.82
147Gd	146	919100.987	2.1
147Tb	146	924054.62	8.69
147Dy	146	931082.715	9.5
147Ho	146	940142.295	5.36
147Er	146	949964.458	41
147Tm	146	961379.89	7.34
148Xe	147	958561	322
148Cs	147	949639.029	14
148Ba	147	938170.578	67.71
148La	147	932679.4	20.9
148Ce	147	924424.196	12.01
148Pr	147	922130.015	16.14
148Nd	147	916899.093	2.28
148Pm	147	917481.255	6.14
148Sm	147	914829.012	1.46
148Eu	147	918089.294	10.74
148Gd	147	918121.503	1.66
148Tb	147	924275.323	13.38
148Dy	147	927149.772	9.36
148Ho	147	937743.928	90
148Er	147	944735.029	11
148Tm	147	958384.029	11
148Yb	147	967439	429
149Cs	148	953569	429
149Ba	148	942973	470
149La	148	935351.26	214.99
149Ce	148	928426.9	11
149Pr	148	923736.1	10.6
149Nd	148	920154.648	2.28
149Pm	148	918341.658	2.43
149Sm	148	917191.375	1.4
149Eu	148	917937.086	4.24
149Gd	148	919347.831	3.6
149Tb	148	923253.753	3.93
149Dy	148	927325.448	9.89
149Ho	148	933819.672	12.87
149Er	148	942306	30
149Tm	148	952890	210
149Yb	148	964360	322
150Cs	149	959023	429
150Ba	149	946430	322
150La	149	939742	467.5
150Ce	149	930384.035	12.55
150Pr	149	926676.415	9.67
150Nd	149	920901.525	1.38
150Pm	149	920990.217	21.51
150Sm	149	917282.195	1.36
150Eu	149	919707.229	6.71
150Gd	149	918664.066	6.52
150Tb	149	923664.864	7.92
150Dy	149	925593.08	4.66
150Ho	149	933498.358	15.21
150Er	149	937915.528	18.45
150Tm	149	950090	210
150Yb	149	958520	322
150Lu	149	973548	322
151Cs	150	963253	537
151Ba	150	951755	429
151La	150	942769	467.5
151Ce	150	934272.2	19
151Pr	150	928309.114	12.5
151Nd	150	923839.565	1.38
151Pm	150	921216.817	4.99
151Sm	150	919939.066	1.36
151Eu	150	919856.86	1.42
151Gd	150	920355.109	3.28
151Tb	150	923109.001	4.44
151Dy	150	926191.253	3.53
151Ho	150	931698.177	8.91
151Er	150	937448.567	17.68
151Tm	150	945493.201	20.84
151Yb	150	955402.458	322.59
151Lu	150	967677	322
152Cs	151	968942	537
152Ba	151	955222	429
152La	151	947085	322
152Ce	151	936682	215
152Pr	151	931552.9	19.9
152Nd	151	924691.509	26.28
152Pm	151	923505.481	27.81
152Sm	151	919739.04	1.3
152Eu	151	921751.235	1.42
152Gd	151	919798.822	1.29
152Tb	151	924082.263	42.96
152Dy	151	924725.363	4.96
152Ho	151	931717.465	13.45
152Er	151	935050.169	9.47
152Tm	151	944476	58
152Yb	151	950326.7	160.71
152Lu	151	964120	210
153Ba	152	960848	429
153La	152	950553	322
153Ce	152	941052	215
153Pr	152	933903.532	12.75
153Nd	152	927717.949	2.94
153Pm	152	924156.436	9.73
153Sm	152	922103.969	1.3
153Eu	152	921237.043	1.42
153Gd	152	921757.359	1.29
153Tb	152	923441.978	4.28
153Dy	152	925771.992	4.34
153Ho	152	930206.632	5.46
153Er	152	935084.279	10
153Tm	152	942057.244	12.86
153Yb	152	949320	210
153Lu	152	958805.054	161.06
153Hf	152	970692	322
